GeneSymbol	GeneId	PrimaryPubMed	EvidenceCode	Comments	IsNegative	ExternalDatabase	DatabaseLink	Phenotypes
SSTR2	6752	16771832	TAS	DiseaseName: Seizures (MESH:D012640); DirectEvidence: therapeutic		CTD	/detail.go?type=relationship&geneAcc=6752&diseaseAcc=MESH:D012640	visual epilepsy
SYN2	6854	18701217	TAS	DiseaseName: Seizures (MESH:D012640); DirectEvidence: marker/mechanism		CTD	/detail.go?type=relationship&geneAcc=6854&diseaseAcc=MESH:D012640	visual epilepsy
TCF4	6925	18728071	TAS	DiseaseName: Seizures (MESH:D012640); DirectEvidence: marker/mechanism		CTD	/detail.go?type=relationship&geneAcc=6925&diseaseAcc=MESH:D012640	visual epilepsy
TRH	7200	10443546	TAS	DiseaseName: Seizures (MESH:D012640); DirectEvidence: marker/mechanism		CTD	/detail.go?type=relationship&geneAcc=7200&diseaseAcc=MESH:D012640	visual epilepsy
TRH	7200	15781040	TAS	DiseaseName: Seizures (MESH:D012640); DirectEvidence: marker/mechanism		CTD	/detail.go?type=relationship&geneAcc=7200&diseaseAcc=MESH:D012640	visual epilepsy
TSC2	7249	21062901	TAS	DiseaseName: Seizures (MESH:D012640); DirectEvidence: marker/mechanism		CTD	/detail.go?type=relationship&geneAcc=7249&diseaseAcc=MESH:D012640	visual epilepsy
ABCD4	5826	22922874	TAS	DiseaseName: Vitamin B 12 Deficiency (MESH:D014806); DirectEvidence: marker/mechanism		CTD	/detail.go?type=relationship&geneAcc=5826&diseaseAcc=MESH:D014806	vitamin B12 deficiency
LRP2	4036	10052453	TAS	DiseaseName: Vitamin D Deficiency (MESH:D014808); DirectEvidence: marker/mechanism		CTD	/detail.go?type=relationship&geneAcc=4036&diseaseAcc=MESH:D014808	vitamin D deficiency
VDR	7421	9525346	TAS	DiseaseName: Vitamin D Deficiency (MESH:D014808); DirectEvidence: marker/mechanism		CTD	/detail.go?type=relationship&geneAcc=7421&diseaseAcc=MESH:D014808	vitamin D deficiency
BACH2	60468	22561518	TAS	DiseaseName: Vitiligo (MESH:D014820); DirectEvidence: marker/mechanism		CTD	/detail.go?type=relationship&geneAcc=60468&diseaseAcc=MESH:D014820	vitiligo
CASP7	840	22561518	TAS	DiseaseName: Vitiligo (MESH:D014820); DirectEvidence: marker/mechanism		CTD	/detail.go?type=relationship&geneAcc=840&diseaseAcc=MESH:D014820	vitiligo
CCR6	1235	20526340	TAS	DiseaseName: Vitiligo (MESH:D014820); DirectEvidence: marker/mechanism		CTD	/detail.go?type=relationship&geneAcc=1235&diseaseAcc=MESH:D014820	vitiligo
CD44	960	22561518	TAS	DiseaseName: Vitiligo (MESH:D014820); DirectEvidence: marker/mechanism		CTD	/detail.go?type=relationship&geneAcc=960&diseaseAcc=MESH:D014820	vitiligo
CD80	941	22561518	TAS	DiseaseName: Vitiligo (MESH:D014820); DirectEvidence: marker/mechanism		CTD	/detail.go?type=relationship&geneAcc=941&diseaseAcc=MESH:D014820	vitiligo
CLNK	116449	22561518	TAS	DiseaseName: Vitiligo (MESH:D014820); DirectEvidence: marker/mechanism		CTD	/detail.go?type=relationship&geneAcc=116449&diseaseAcc=MESH:D014820	vitiligo
FOXP1	27086	20526340	TAS	DiseaseName: Vitiligo (MESH:D014820); DirectEvidence: marker/mechanism		CTD	/detail.go?type=relationship&geneAcc=27086&diseaseAcc=MESH:D014820	vitiligo
IFIH1	64135	22561518	TAS	DiseaseName: Vitiligo (MESH:D014820); DirectEvidence: marker/mechanism		CTD	/detail.go?type=relationship&geneAcc=64135&diseaseAcc=MESH:D014820	vitiligo
IKZF4	64375	22561518	TAS	DiseaseName: Vitiligo (MESH:D014820); DirectEvidence: marker/mechanism		CTD	/detail.go?type=relationship&geneAcc=64375&diseaseAcc=MESH:D014820	vitiligo
MC1R	4157	22561518	TAS	DiseaseName: Vitiligo (MESH:D014820); DirectEvidence: marker/mechanism		CTD	/detail.go?type=relationship&geneAcc=4157&diseaseAcc=MESH:D014820	vitiligo
SH2B3	10019	22561518	TAS	DiseaseName: Vitiligo (MESH:D014820); DirectEvidence: marker/mechanism		CTD	/detail.go?type=relationship&geneAcc=10019&diseaseAcc=MESH:D014820	vitiligo
SLA	6503	22561518	TAS	DiseaseName: Vitiligo (MESH:D014820); DirectEvidence: marker/mechanism		CTD	/detail.go?type=relationship&geneAcc=6503&diseaseAcc=MESH:D014820	vitiligo
TOB2	10766	22561518	TAS	DiseaseName: Vitiligo (MESH:D014820); DirectEvidence: marker/mechanism		CTD	/detail.go?type=relationship&geneAcc=10766&diseaseAcc=MESH:D014820	vitiligo
IFNA2	3440	14633182	TAS	DiseaseName: Uveomeningoencephalitic Syndrome (MESH:D014607); DirectEvidence: marker/mechanism		CTD	/detail.go?type=relationship&geneAcc=3440&diseaseAcc=MESH:D014607	Vogt-Koyanagi-Harada disease
IFNA2	3440	15951019	TAS	DiseaseName: Uveomeningoencephalitic Syndrome (MESH:D014607); DirectEvidence: marker/mechanism		CTD	/detail.go?type=relationship&geneAcc=3440&diseaseAcc=MESH:D014607	Vogt-Koyanagi-Harada disease
IFNA2	3440	20172621	TAS	DiseaseName: Uveomeningoencephalitic Syndrome (MESH:D014607); DirectEvidence: marker/mechanism		CTD	/detail.go?type=relationship&geneAcc=3440&diseaseAcc=MESH:D014607	Vogt-Koyanagi-Harada disease
IFNA2	3440	20177954	TAS	DiseaseName: Uveomeningoencephalitic Syndrome (MESH:D014607); DirectEvidence: marker/mechanism		CTD	/detail.go?type=relationship&geneAcc=3440&diseaseAcc=MESH:D014607	Vogt-Koyanagi-Harada disease
VHL	7428	11171960	TAS	DiseaseName: von Hippel-Lindau Disease (MESH:D006623); DirectEvidence: marker/mechanism		CTD	/detail.go?type=relationship&geneAcc=7428&diseaseAcc=MESH:D006623	von Hippel-Lindau disease
LTF	4057	16640825	TAS	DiseaseName: Candidiasis, Vulvovaginal (MESH:D002181); DirectEvidence: therapeutic		CTD	/detail.go?type=relationship&geneAcc=4057&diseaseAcc=MESH:D002181	vulvovaginal candidiasis
EDN3	1908	17516928	TAS	DiseaseName: Waardenburg syndrome, type 4 (MESH:C536467); DirectEvidence: marker/mechanism		CTD	/detail.go?type=relationship&geneAcc=1908&diseaseAcc=MESH:C536467	Waardenburg's syndrome
EDN3	1908	8630502	TAS	DiseaseName: Waardenburg syndrome, type 4 (MESH:C536467); DirectEvidence: marker/mechanism		CTD	/detail.go?type=relationship&geneAcc=1908&diseaseAcc=MESH:C536467	Waardenburg's syndrome
EDN3	1908	8630503	TAS	DiseaseName: Waardenburg syndrome, type 4 (MESH:C536467); DirectEvidence: marker/mechanism		CTD	/detail.go?type=relationship&geneAcc=1908&diseaseAcc=MESH:C536467	Waardenburg's syndrome
MITF	4286	9158138	TAS	DiseaseName: Waardenburg syndrome type 2 (MESH:C536463); DirectEvidence: marker/mechanism		CTD	/detail.go?type=relationship&geneAcc=4286&diseaseAcc=MESH:C536463	Waardenburg's syndrome
PAX3	5077	18553554	TAS	DiseaseName: Waardenburg Syndrome (MESH:D014849); DirectEvidence: marker/mechanism		CTD	/detail.go?type=relationship&geneAcc=5077&diseaseAcc=MESH:D014849	Waardenburg's syndrome
ISPD	729920	22522420	TAS	DiseaseName: Walker-Warburg Syndrome (MESH:D058494); DirectEvidence: marker/mechanism		CTD	/detail.go?type=relationship&geneAcc=729920&diseaseAcc=MESH:D058494	Walker-Warburg syndrome
ISPD	729920	22522421	TAS	DiseaseName: Walker-Warburg Syndrome (MESH:D058494); DirectEvidence: marker/mechanism		CTD	/detail.go?type=relationship&geneAcc=729920&diseaseAcc=MESH:D058494	Walker-Warburg syndrome
NSD1	64324	12807965	TAS	DiseaseName: Weaver syndrome (MESH:C536687); DirectEvidence: marker/mechanism		CTD	/detail.go?type=relationship&geneAcc=64324&diseaseAcc=MESH:C536687	Weaver syndrome
FCGR3B	2215	16482158	TAS	DiseaseName: Wegener Granulomatosis (MESH:D014890); DirectEvidence: marker/mechanism		CTD	/detail.go?type=relationship&geneAcc=2215&diseaseAcc=MESH:D014890	Wegener's granulomatosis
SOX9	6662	19234473	TAS	DiseaseName: Pierre Robin Syndrome (MESH:D010855); DirectEvidence: marker/mechanism		CTD	/detail.go?type=relationship&geneAcc=6662&diseaseAcc=MESH:D010855	Weissenbacher-Zweymüller syndrome
MEN1	4221	19847644	TAS	DiseaseName: Multiple Endocrine Neoplasia Type 1 (MESH:D018761); DirectEvidence: marker/mechanism		CTD	/detail.go?type=relationship&geneAcc=4221&diseaseAcc=MESH:D018761	Wermer syndrome
WRN	7486	21267443	TAS	DiseaseName: Werner Syndrome (MESH:D014898); DirectEvidence: marker/mechanism		CTD	/detail.go?type=relationship&geneAcc=7486&diseaseAcc=MESH:D014898	Werner syndrome
TKT	7086	3762968	TAS	DiseaseName: Wernicke Encephalopathy (MESH:D014899); DirectEvidence: marker/mechanism		CTD	/detail.go?type=relationship&geneAcc=7086&diseaseAcc=MESH:D014899	Wernicke encephalopathy
BAZ1B	9031	16448863	TAS	DiseaseName: Williams Syndrome (MESH:D018980); DirectEvidence: marker/mechanism		CTD	/detail.go?type=relationship&geneAcc=9031&diseaseAcc=MESH:D018980	Williams-Beuren syndrome
DLG4	1742	20952458	TAS	DiseaseName: Williams Syndrome (MESH:D018980); DirectEvidence: marker/mechanism		CTD	/detail.go?type=relationship&geneAcc=1742&diseaseAcc=MESH:D018980	Williams-Beuren syndrome
GTF2I	2969	20007321	TAS	DiseaseName: Williams Syndrome (MESH:D018980); DirectEvidence: marker/mechanism		CTD	/detail.go?type=relationship&geneAcc=2969&diseaseAcc=MESH:D018980	Williams-Beuren syndrome
GTF2I	2969	21328569	TAS	DiseaseName: Williams Syndrome (MESH:D018980); DirectEvidence: marker/mechanism		CTD	/detail.go?type=relationship&geneAcc=2969&diseaseAcc=MESH:D018980	Williams-Beuren syndrome
GTF2IRD1	9569	20007321	TAS	DiseaseName: Williams Syndrome (MESH:D018980); DirectEvidence: marker/mechanism		CTD	/detail.go?type=relationship&geneAcc=9569&diseaseAcc=MESH:D018980	Williams-Beuren syndrome
ANXA5	308	21751376	TAS	DiseaseName: Hepatolenticular Degeneration (MESH:D006527); DirectEvidence: marker/mechanism		CTD	/detail.go?type=relationship&geneAcc=308&diseaseAcc=MESH:D006527	Wilson disease
APOE	348	10686180	TAS	DiseaseName: Hepatolenticular Degeneration (MESH:D006527); DirectEvidence: marker/mechanism		CTD	/detail.go?type=relationship&geneAcc=348&diseaseAcc=MESH:D006527	Wilson disease
ATP7B	540	10686180	TAS	DiseaseName: Hepatolenticular Degeneration (MESH:D006527); DirectEvidence: marker/mechanism		CTD	/detail.go?type=relationship&geneAcc=540&diseaseAcc=MESH:D006527	Wilson disease
ATP7B	540	10790207	TAS	DiseaseName: Hepatolenticular Degeneration (MESH:D006527); DirectEvidence: marker/mechanism		CTD	/detail.go?type=relationship&geneAcc=540&diseaseAcc=MESH:D006527	Wilson disease
ATP7B	540	10830865	TAS	DiseaseName: Hepatolenticular Degeneration (MESH:D006527); DirectEvidence: marker/mechanism		CTD	/detail.go?type=relationship&geneAcc=540&diseaseAcc=MESH:D006527	Wilson disease
ATP7B	540	10982773	TAS	DiseaseName: Hepatolenticular Degeneration (MESH:D006527); DirectEvidence: marker/mechanism		CTD	/detail.go?type=relationship&geneAcc=540&diseaseAcc=MESH:D006527	Wilson disease
ATP7B	540	11157799	TAS	DiseaseName: Hepatolenticular Degeneration (MESH:D006527); DirectEvidence: marker/mechanism		CTD	/detail.go?type=relationship&geneAcc=540&diseaseAcc=MESH:D006527	Wilson disease
ATP7B	540	11405812	TAS	DiseaseName: Hepatolenticular Degeneration (MESH:D006527); DirectEvidence: marker/mechanism		CTD	/detail.go?type=relationship&geneAcc=540&diseaseAcc=MESH:D006527	Wilson disease
ATP7B	540	11472373	TAS	DiseaseName: Hepatolenticular Degeneration (MESH:D006527); DirectEvidence: marker/mechanism		CTD	/detail.go?type=relationship&geneAcc=540&diseaseAcc=MESH:D006527	Wilson disease
ATP7B	540	11803042	TAS	DiseaseName: Hepatolenticular Degeneration (MESH:D006527); DirectEvidence: marker/mechanism		CTD	/detail.go?type=relationship&geneAcc=540&diseaseAcc=MESH:D006527	Wilson disease
ATP7B	540	11854914	TAS	DiseaseName: Hepatolenticular Degeneration (MESH:D006527); DirectEvidence: marker/mechanism		CTD	/detail.go?type=relationship&geneAcc=540&diseaseAcc=MESH:D006527	Wilson disease
ATP7B	540	11985593	TAS	DiseaseName: Hepatolenticular Degeneration (MESH:D006527); DirectEvidence: marker/mechanism		CTD	/detail.go?type=relationship&geneAcc=540&diseaseAcc=MESH:D006527	Wilson disease
ATP7B	540	12228238	TAS	DiseaseName: Hepatolenticular Degeneration (MESH:D006527); DirectEvidence: marker/mechanism		CTD	/detail.go?type=relationship&geneAcc=540&diseaseAcc=MESH:D006527	Wilson disease
ATP7B	540	12544487	TAS	DiseaseName: Hepatolenticular Degeneration (MESH:D006527); DirectEvidence: marker/mechanism		CTD	/detail.go?type=relationship&geneAcc=540&diseaseAcc=MESH:D006527	Wilson disease
ATP7B	540	12820478	TAS	DiseaseName: Hepatolenticular Degeneration (MESH:D006527); DirectEvidence: marker/mechanism		CTD	/detail.go?type=relationship&geneAcc=540&diseaseAcc=MESH:D006527	Wilson disease
ATP7B	540	14574444	TAS	DiseaseName: Hepatolenticular Degeneration (MESH:D006527); DirectEvidence: marker/mechanism		CTD	/detail.go?type=relationship&geneAcc=540&diseaseAcc=MESH:D006527	Wilson disease
ATP7B	540	14579150	TAS	DiseaseName: Hepatolenticular Degeneration (MESH:D006527); DirectEvidence: marker/mechanism		CTD	/detail.go?type=relationship&geneAcc=540&diseaseAcc=MESH:D006527	Wilson disease
ATP7B	540	14998371	TAS	DiseaseName: Hepatolenticular Degeneration (MESH:D006527); DirectEvidence: marker/mechanism		CTD	/detail.go?type=relationship&geneAcc=540&diseaseAcc=MESH:D006527	Wilson disease
ATP7B	540	15135151	TAS	DiseaseName: Hepatolenticular Degeneration (MESH:D006527); DirectEvidence: marker/mechanism		CTD	/detail.go?type=relationship&geneAcc=540&diseaseAcc=MESH:D006527	Wilson disease
ATP7B	540	15147237	TAS	DiseaseName: Hepatolenticular Degeneration (MESH:D006527); DirectEvidence: marker/mechanism		CTD	/detail.go?type=relationship&geneAcc=540&diseaseAcc=MESH:D006527	Wilson disease
ATP7B	540	15911138	TAS	DiseaseName: Hepatolenticular Degeneration (MESH:D006527); DirectEvidence: marker/mechanism		CTD	/detail.go?type=relationship&geneAcc=540&diseaseAcc=MESH:D006527	Wilson disease
ATP7B	540	16133174	TAS	DiseaseName: Hepatolenticular Degeneration (MESH:D006527); DirectEvidence: marker/mechanism		CTD	/detail.go?type=relationship&geneAcc=540&diseaseAcc=MESH:D006527	Wilson disease
ATP7B	540	16607473	TAS	DiseaseName: Hepatolenticular Degeneration (MESH:D006527); DirectEvidence: marker/mechanism		CTD	/detail.go?type=relationship&geneAcc=540&diseaseAcc=MESH:D006527	Wilson disease
ATP7B	540	16824500	TAS	DiseaseName: Hepatolenticular Degeneration (MESH:D006527); DirectEvidence: marker/mechanism		CTD	/detail.go?type=relationship&geneAcc=540&diseaseAcc=MESH:D006527	Wilson disease
ATP7B	540	16932613	TAS	DiseaseName: Hepatolenticular Degeneration (MESH:D006527); DirectEvidence: marker/mechanism		CTD	/detail.go?type=relationship&geneAcc=540&diseaseAcc=MESH:D006527	Wilson disease
ATP7B	540	17182432	TAS	DiseaseName: Hepatolenticular Degeneration (MESH:D006527); DirectEvidence: marker/mechanism		CTD	/detail.go?type=relationship&geneAcc=540&diseaseAcc=MESH:D006527	Wilson disease
ATP7B	540	17276780	TAS	DiseaseName: Hepatolenticular Degeneration (MESH:D006527); DirectEvidence: marker/mechanism		CTD	/detail.go?type=relationship&geneAcc=540&diseaseAcc=MESH:D006527	Wilson disease
ATP7B	540	17634212	TAS	DiseaseName: Hepatolenticular Degeneration (MESH:D006527); DirectEvidence: marker/mechanism		CTD	/detail.go?type=relationship&geneAcc=540&diseaseAcc=MESH:D006527	Wilson disease
ATP7B	540	17919502	TAS	DiseaseName: Hepatolenticular Degeneration (MESH:D006527); DirectEvidence: marker/mechanism		CTD	/detail.go?type=relationship&geneAcc=540&diseaseAcc=MESH:D006527	Wilson disease
ATP7B	540	18371106	TAS	DiseaseName: Hepatolenticular Degeneration (MESH:D006527); DirectEvidence: marker/mechanism		CTD	/detail.go?type=relationship&geneAcc=540&diseaseAcc=MESH:D006527	Wilson disease
ATP7B	540	18779302	TAS	DiseaseName: Hepatolenticular Degeneration (MESH:D006527); DirectEvidence: marker/mechanism		CTD	/detail.go?type=relationship&geneAcc=540&diseaseAcc=MESH:D006527	Wilson disease
ATP7B	540	19888908	TAS	DiseaseName: Hepatolenticular Degeneration (MESH:D006527); DirectEvidence: marker/mechanism		CTD	/detail.go?type=relationship&geneAcc=540&diseaseAcc=MESH:D006527	Wilson disease
ATP7B	540	20647314	TAS	DiseaseName: Hepatolenticular Degeneration (MESH:D006527); DirectEvidence: marker/mechanism		CTD	/detail.go?type=relationship&geneAcc=540&diseaseAcc=MESH:D006527	Wilson disease
ATP7B	540	21146535	TAS	DiseaseName: Hepatolenticular Degeneration (MESH:D006527); DirectEvidence: marker/mechanism		CTD	/detail.go?type=relationship&geneAcc=540&diseaseAcc=MESH:D006527	Wilson disease
ATP7B	540	21242307	TAS	DiseaseName: Hepatolenticular Degeneration (MESH:D006527); DirectEvidence: marker/mechanism		CTD	/detail.go?type=relationship&geneAcc=540&diseaseAcc=MESH:D006527	Wilson disease
ATP7B	540	21364284	TAS	DiseaseName: Hepatolenticular Degeneration (MESH:D006527); DirectEvidence: marker/mechanism		CTD	/detail.go?type=relationship&geneAcc=540&diseaseAcc=MESH:D006527	Wilson disease
ATP7B	540	21406592	TAS	DiseaseName: Hepatolenticular Degeneration (MESH:D006527); DirectEvidence: marker/mechanism		CTD	/detail.go?type=relationship&geneAcc=540&diseaseAcc=MESH:D006527	Wilson disease
ATP7B	540	22455587	TAS	DiseaseName: Hepatolenticular Degeneration (MESH:D006527); DirectEvidence: marker/mechanism		CTD	/detail.go?type=relationship&geneAcc=540&diseaseAcc=MESH:D006527	Wilson disease
ATP7B	540	22565294	TAS	DiseaseName: Hepatolenticular Degeneration (MESH:D006527); DirectEvidence: marker/mechanism		CTD	/detail.go?type=relationship&geneAcc=540&diseaseAcc=MESH:D006527	Wilson disease
CP	1356	7849148	TAS	DiseaseName: Hepatolenticular Degeneration (MESH:D006527); DirectEvidence: marker/mechanism		CTD	/detail.go?type=relationship&geneAcc=1356&diseaseAcc=MESH:D006527	Wilson disease
LOX	4015	16023247	TAS	DiseaseName: Hepatolenticular Degeneration (MESH:D006527); DirectEvidence: marker/mechanism		CTD	/detail.go?type=relationship&geneAcc=4015&diseaseAcc=MESH:D006527	Wilson disease
LOXL2	4017	16023247	TAS	DiseaseName: Hepatolenticular Degeneration (MESH:D006527); DirectEvidence: marker/mechanism		CTD	/detail.go?type=relationship&geneAcc=4017&diseaseAcc=MESH:D006527	Wilson disease
PRNP	5621	16831968	TAS	DiseaseName: Hepatolenticular Degeneration (MESH:D006527); DirectEvidence: marker/mechanism		CTD	/detail.go?type=relationship&geneAcc=5621&diseaseAcc=MESH:D006527	Wilson disease
ADCY1	107	16914643	TAS	DiseaseName: Substance Withdrawal Syndrome (MESH:D013375); DirectEvidence: marker/mechanism		CTD	/detail.go?type=relationship&geneAcc=107&diseaseAcc=MESH:D013375	withdrawal disorder
ADCY8	114	16914643	TAS	DiseaseName: Substance Withdrawal Syndrome (MESH:D013375); DirectEvidence: marker/mechanism		CTD	/detail.go?type=relationship&geneAcc=114&diseaseAcc=MESH:D013375	withdrawal disorder
ADORA1	134	16226742	TAS	DiseaseName: Substance Withdrawal Syndrome (MESH:D013375); DirectEvidence: marker/mechanism		CTD	/detail.go?type=relationship&geneAcc=134&diseaseAcc=MESH:D013375	withdrawal disorder
ADORA2A	135	14756803	TAS	DiseaseName: Substance Withdrawal Syndrome (MESH:D013375); DirectEvidence: marker/mechanism		CTD	/detail.go?type=relationship&geneAcc=135&diseaseAcc=MESH:D013375	withdrawal disorder
ADORA2A	135	16226742	TAS	DiseaseName: Substance Withdrawal Syndrome (MESH:D013375); DirectEvidence: marker/mechanism		CTD	/detail.go?type=relationship&geneAcc=135&diseaseAcc=MESH:D013375	withdrawal disorder
ADORA2A	135	16470403	TAS	DiseaseName: Substance Withdrawal Syndrome (MESH:D013375); DirectEvidence: marker/mechanism		CTD	/detail.go?type=relationship&geneAcc=135&diseaseAcc=MESH:D013375	withdrawal disorder
ARL6IP5	10550	21600884	TAS	DiseaseName: Substance Withdrawal Syndrome (MESH:D013375); DirectEvidence: therapeutic		CTD	/detail.go?type=relationship&geneAcc=10550&diseaseAcc=MESH:D013375	withdrawal disorder
AVP	551	4040330	TAS	DiseaseName: Substance Withdrawal Syndrome (MESH:D013375); DirectEvidence: marker/mechanism		CTD	/detail.go?type=relationship&geneAcc=551&diseaseAcc=MESH:D013375	withdrawal disorder
BDNF	627	12574402	TAS	DiseaseName: Substance Withdrawal Syndrome (MESH:D013375); DirectEvidence: marker/mechanism		CTD	/detail.go?type=relationship&geneAcc=627&diseaseAcc=MESH:D013375	withdrawal disorder
CCKBR	887	11880531	TAS	DiseaseName: Substance Withdrawal Syndrome (MESH:D013375); DirectEvidence: marker/mechanism		CTD	/detail.go?type=relationship&geneAcc=887&diseaseAcc=MESH:D013375	withdrawal disorder
CCKBR	887	9496717	TAS	DiseaseName: Substance Withdrawal Syndrome (MESH:D013375); DirectEvidence: marker/mechanism		CTD	/detail.go?type=relationship&geneAcc=887&diseaseAcc=MESH:D013375	withdrawal disorder
CHRM5	1133	12154229	TAS	DiseaseName: Substance Withdrawal Syndrome (MESH:D013375); DirectEvidence: marker/mechanism		CTD	/detail.go?type=relationship&geneAcc=1133&diseaseAcc=MESH:D013375	withdrawal disorder
CHRNA5	1138	18184829	TAS	DiseaseName: Substance Withdrawal Syndrome (MESH:D013375); DirectEvidence: marker/mechanism		CTD	/detail.go?type=relationship&geneAcc=1138&diseaseAcc=MESH:D013375	withdrawal disorder
